Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
human_GO_bp_2025.gmt,Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062207),2/5,0.04112405183442642,0.5716534864927361,9.690603514132926,30.924286911029,S100A8;BIRC2
human_GO_bp_2025.gmt,Regulation of Peptidase Activity (GO:0052547),2/3,0.013535761404385824,0.351165908645752,22.618538324420676,97.3144539878744,SERPINB3;CST3
human_GO_bp_2025.gmt,Regulation of Peptide Hormone Secretion (GO:0090276),2/14,0.2501660016445124,0.6725999495517755,2.70951871657754,3.754391976944623,GNAS;IFNG
human_GO_bp_2025.gmt,Regulation of Phagocytosis (GO:0050764),5/19,0.007838715579680817,0.351165908645752,5.170298058720909,25.06912227608041,FCGR2A;SNX3;SFTPD;IFNG;FPR2
human_GO_bp_2025.gmt,"Regulation of Phagocytosis, Engulfment (GO:0060099)",1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,PLCG2
human_GO_bp_2025.gmt,Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896),2/80,0.9775251722674546,0.9896432529153983,0.4269559589904288,0.009705236568893508,CEACAM1;CCL3
human_GO_bp_2025.gmt,Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),2/33,0.6737885886802788,0.8157667157041159,1.071980307274425,0.42325950810842317,RNASE1;ARF4
human_GO_bp_2025.gmt,Regulation of Plasma Membrane Repair (GO:1905684),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,MYH9
human_GO_bp_2025.gmt,Regulation of Platelet Aggregation (GO:0090330),2/9,0.12341571831772508,0.6579351544822044,4.519429590017825,9.455536119984815,CEACAM1;F11R
human_GO_bp_2025.gmt,Regulation of Primary Metabolic Process (GO:0080090),3/55,0.7402391517369733,0.8535646780093632,0.8993926402286531,0.27052108740789277,KHDRBS1;ZNF326;PLCG2
human_GO_bp_2025.gmt,Regulation of Programmed Cell Death (GO:0043067),6/77,0.4385546053595231,0.7214769783490887,1.2306560753162694,1.0143940490100944,KHDRBS1;DYNAP;USP42;BIRC2;BNIP3;XIAP
human_GO_bp_2025.gmt,Regulation of Programmed Necrotic Cell Death (GO:0062098),2/7,0.07880391718882125,0.6275393707172644,6.164803111327175,15.663485958255082,NUPR1;BIRC2
human_GO_bp_2025.gmt,Regulation of Proteasomal Protein Catabolic Process (GO:0061136),1/28,0.8647802473036128,0.9216929064510891,0.7356359755505967,0.10687308689433113,NUPR1
human_GO_bp_2025.gmt,Regulation of Protein Binding (GO:0043393),2/37,0.7339072442478545,0.8535646780093632,0.9505912480228967,0.2940869131131566,IFIT1;DDX11
human_GO_bp_2025.gmt,Regulation of Protein Catabolic Process (GO:0042176),3/64,0.8268195832052727,0.9038608205584064,0.7666762519715229,0.14579787669303637,SNX3;EEF1A1;RAB7A
human_GO_bp_2025.gmt,Regulation of Protein Import Into Nucleus (GO:0042306),3/18,0.1225514889554573,0.6579351544822044,3.0642395325519485,6.432525227629285,IPO5;IFNG;ECT2
human_GO_bp_2025.gmt,Regulation of Protein Kinase Activity (GO:0045859),3/39,0.5089838943549128,0.737352910867403,1.29693579409476,0.8758711986126976,CEACAM1;PPIA;ECT2
human_GO_bp_2025.gmt,Regulation of Protein Localization (GO:0032880),2/44,0.8164694575885985,0.8975211087345222,0.7931424976407675,0.16082215224903118,TRIM5;USP8
human_GO_bp_2025.gmt,Regulation of Protein Localization to Cajal Body (GO:1904869),4/9,0.0021128409613897455,0.1800507949706044,11.144321843569964,68.64592231655585,CCT3;LARP7;CCT7;CCT4
human_GO_bp_2025.gmt,Regulation of Protein Localization to Cell Periphery (GO:1904375),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,GBP1
human_GO_bp_2025.gmt,Regulation of Protein Localization to Membrane (GO:1905475),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,GBP1
human_GO_bp_2025.gmt,Regulation of Protein Localization to Plasma Membrane (GO:1903076),3/42,0.5599045720081467,0.772372521243009,1.1978645176170513,0.6947481441682849,PRKCI;GBP1;IFNG
human_GO_bp_2025.gmt,Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320),2/12,0.19801100512773262,0.6611611074111686,3.2266361089890503,5.225319923868167,COPS4;UBQLN1
human_GO_bp_2025.gmt,Regulation of Protein Neddylation (GO:2000434),1/11,0.543894738997155,0.7549813657467591,1.9318493672815977,1.1764953863382994,COPS4
human_GO_bp_2025.gmt,Regulation of Protein Phosphorylation (GO:0001932),3/45,0.6075089747721825,0.782377726451804,1.1127797742891368,0.5545964540211831,RNASE1;PPIA;ECT2
human_GO_bp_2025.gmt,Regulation of Protein Secretion (GO:0050708),4/25,0.08887079056287833,0.6579351544822044,2.8436789648539955,6.8833289841732554,GNAS;IFNG;PPIA;CD33
human_GO_bp_2025.gmt,Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900),2/28,0.5837251994389475,0.7772427927312073,1.2752497225305217,0.6864987505186478,IFNG;GTF2H1
human_GO_bp_2025.gmt,Regulation of Protein Targeting to Membrane (GO:0090313),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,TCAF2
human_GO_bp_2025.gmt,Regulation of Protein Targeting to Mitochondrion (GO:1903214),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,LMAN1
human_GO_bp_2025.gmt,Regulation of Protein Transport (GO:0051223),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,SNX3
human_GO_bp_2025.gmt,Regulation of Protein Tyrosine Kinase Activity (GO:0061097),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,LILRA5
human_GO_bp_2025.gmt,Regulation of Protein Ubiquitination (GO:0031396),5/48,0.23289702189262906,0.6725999495517755,1.7155388936317633,2.499812748689574,UBQLN1;BIRC2;CEP78;XIAP;UBE3A
human_GO_bp_2025.gmt,Regulation of Protein-Containing Complex Assembly (GO:0043254),4/50,0.45438954932513426,0.7267440362720797,1.309621981220332,1.0330303566274017,NAPSA;IFNG;BRK1;UBLCP1
human_GO_bp_2025.gmt,Regulation of Protein-Containing Complex Disassembly (GO:0043244),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,BNIP3
human_GO_bp_2025.gmt,Regulation of Proteolysis (GO:0030162),3/20,0.15507697018644415,0.6588977933440335,2.7131832797427653,5.056922440478083,IST1;SERPINB3;CST3
human_GO_bp_2025.gmt,Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,UBE3A
human_GO_bp_2025.gmt,Regulation of RIG-I Signaling Pathway (GO:0039535),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,BIRC2
human_GO_bp_2025.gmt,Regulation of RNA Biosynthetic Process (GO:2001141),4/174,0.9983501969722197,0.9999006927211501,0.35013906782036786,0.0005781375320015173,PPIE;RHOXF1;ZNF2;GTF2IRD1
human_GO_bp_2025.gmt,Regulation of RNA Export From Nucleus (GO:0046831),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,KHDRBS1
human_GO_bp_2025.gmt,Regulation of RNA Splicing (GO:0043484),4/62,0.6262098658338733,0.7939066382747465,1.0389985953895728,0.48632377656395487,ZNF326;SRRM1;LARP7;KHDRBS1
human_GO_bp_2025.gmt,Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903426),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,PLCG2
human_GO_bp_2025.gmt,Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377),3/17,0.10734327983230747,0.6579351544822044,3.2760838230402483,7.311312787874168,RNASE1;ARF4;GRB2
human_GO_bp_2025.gmt,Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425),2/18,0.35446039520434314,0.7103705261763932,2.0513693080538,2.1275954414920366,PTPN2;CRLF3
human_GO_bp_2025.gmt,Regulation of Receptor-Mediated Endocytosis (GO:0048259),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,RNASE1
human_GO_bp_2025.gmt,Regulation of Release of Cytochrome C From Mitochondria (GO:0090199),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,BNIP3
human_GO_bp_2025.gmt,Regulation of Respiratory Burst (GO:0060263),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,RNASE1
human_GO_bp_2025.gmt,Regulation of Response to Biotic Stimulus (GO:0002831),4/10,0.0033313021049397526,0.2331911473457827,9.428323556143106,53.78285373969172,XIAP;SAMHD1;BIRC2;TRIM5
human_GO_bp_2025.gmt,Regulation of Response to Endoplasmic Reticulum Stress (GO:1905897),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,NUPR1
human_GO_bp_2025.gmt,Regulation of Response to External Stimulus (GO:0032101),5/45,0.1950217815187296,0.6611611074111686,1.8434929367832131,3.0134547171188433,CASP1;BIRC2;XIAP;TRIM5;SAMHD1
human_GO_bp_2025.gmt,Regulation of Rho Protein Signal Transduction (GO:0035023),3/34,0.4179295328734895,0.7199817787864567,1.5039895200666904,1.312144290097482,RNASE1;F11R;ARHGAP30
human_GO_bp_2025.gmt,Regulation of SMAD Protein Signal Transduction (GO:0060390),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,BMPER
human_GO_bp_2025.gmt,Regulation of Secretion (GO:0051046),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,CES1
human_GO_bp_2025.gmt,Regulation of Sensory Perception (GO:0051931),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CCL3
human_GO_bp_2025.gmt,Regulation of Sensory Perception of Pain (GO:0051930),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CCL3
human_GO_bp_2025.gmt,Regulation of Signal Transduction (GO:0009966),5/76,0.6075402549283907,0.782377726451804,1.0390825536143082,0.5178131190791836,SNX3;PPIA;PTPN2;TRIM5;GNAS
human_GO_bp_2025.gmt,Regulation of Sister Chromatid Cohesion (GO:0007063),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,DDX11
human_GO_bp_2025.gmt,Regulation of Small GTPase Mediated Signal Transduction (GO:0051056),3/74,0.8928849839675016,0.938367060898822,0.6583994783351697,0.07459501736538143,ECT2;FGD5;ARHGAP30
human_GO_bp_2025.gmt,Regulation of Smooth Muscle Cell Apoptotic Process (GO:0034391),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,IFNG
human_GO_bp_2025.gmt,Regulation of Smooth Muscle Cell Proliferation (GO:0048660),1/18,0.7234275816420505,0.8445015247280636,1.1578289373380088,0.3748527135588553,IFNG
human_GO_bp_2025.gmt,Regulation of Sodium Ion Transmembrane Transport (GO:1902305),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,YWHAH
human_GO_bp_2025.gmt,Regulation of Sodium Ion Transmembrane Transporter Activity (GO:2000649),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,YWHAH
human_GO_bp_2025.gmt,Regulation of Sodium Ion Transport (GO:0002028),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,YWHAH
human_GO_bp_2025.gmt,Regulation of Spindle Assembly (GO:0090169),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,PDCD6IP
human_GO_bp_2025.gmt,Regulation of Spindle Organization (GO:0090224),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,TPX2
human_GO_bp_2025.gmt,Regulation of Sprouting Angiogenesis (GO:1903670),2/16,0.3026516261165659,0.6915159365043801,2.3350543979347225,2.790793698448824,CEACAM1;BMPER
human_GO_bp_2025.gmt,Regulation of Stem Cell Differentiation (GO:2000736),1/21,0.7768339917642173,0.8745517655702848,0.9879220136918552,0.24947856723000636,ZFP36L2
human_GO_bp_2025.gmt,Regulation of Stem Cell Proliferation (GO:0072091),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,GJA1
human_GO_bp_2025.gmt,Regulation of Steroid Biosynthetic Process (GO:0050810),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,CES1
human_GO_bp_2025.gmt,Regulation of Steroid Metabolic Process (GO:0019218),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,UGT1A1
human_GO_bp_2025.gmt,Regulation of Stress Fiber Assembly (GO:0051492),2/39,0.7602698111518786,0.8628609894459619,0.899607843137255,0.24656622153223226,RNASE1;F11R
human_GO_bp_2025.gmt,Regulation of Stress-Activated MAPK Cascade (GO:0032872),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,PPIA
human_GO_bp_2025.gmt,Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),2/26,0.5428959972338279,0.7549813657467591,1.3797882789479428,0.8428264380643381,RNASE1;GBP1
human_GO_bp_2025.gmt,Regulation of Superoxide Anion Generation (GO:0032928),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,FPR2
human_GO_bp_2025.gmt,Regulation of Superoxide Metabolic Process (GO:0090322),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,DHFR
human_GO_bp_2025.gmt,"Regulation of Synaptic Transmission, GABAergic (GO:0032228)",1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,PLCL1
human_GO_bp_2025.gmt,Regulation of Synaptic Vesicle Priming (GO:0010807),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,NAPSA
human_GO_bp_2025.gmt,Regulation of T Cell Mediated Cytotoxicity (GO:0001914),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,CEACAM1
human_GO_bp_2025.gmt,Regulation of T Cell Migration (GO:2000404),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,LGALS9
human_GO_bp_2025.gmt,Regulation of T Cell Proliferation (GO:0042129),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,SFTPD
human_GO_bp_2025.gmt,Regulation of T Cell Receptor Signaling Pathway (GO:0050856),3/13,0.05522336550624813,0.6109842574255044,4.526973919256878,13.111787498938703,CEACAM1;GBP1;PTPN2
human_GO_bp_2025.gmt,Regulation of T-helper 1 Type Immune Response (GO:0002825),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,LGALS9
human_GO_bp_2025.gmt,Regulation of TORC1 Signaling (GO:1903432),2/49,0.8605927385767654,0.9216929064510891,0.7090909090909091,0.10645858097153343,MIOS;UBE3A
human_GO_bp_2025.gmt,Regulation of Telomerase RNA Localization to Cajal Body (GO:1904872),3/10,0.02700949091230791,0.4524666853685769,6.3407645587709895,22.900095778262077,CCT3;CCT7;CCT4
human_GO_bp_2025.gmt,Regulation of Telomere Maintenance via Telomerase (GO:0032210),4/23,0.06920331895329693,0.6109842574255044,3.136329835577956,8.37621633925756,CCT3;SERPINA2;CCT7;CCT4
human_GO_bp_2025.gmt,Regulation of Tissue Remodeling (GO:0034103),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,CST3
human_GO_bp_2025.gmt,Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121),2/8,0.10041356630714114,0.6579351544822044,5.215549156725627,11.987720466033037,S100A8;BIRC2
human_GO_bp_2025.gmt,Regulation of Trans-Synaptic Signaling (GO:0099177),1/21,0.7768339917642173,0.8745517655702848,0.9879220136918552,0.24947856723000636,EIF4EBP2
human_GO_bp_2025.gmt,Regulation of Transcription Elongation by RNA Polymerase II (GO:0034243),3/41,0.5432834773590859,0.7549813657467591,1.2291727565039463,0.7499478450094973,LARP7;MED29;ELL2
human_GO_bp_2025.gmt,Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260),2/28,0.5837251994389475,0.7772427927312073,1.2752497225305217,0.6864987505186478,MED29;ZNF451
human_GO_bp_2025.gmt,Regulation of Transcription by RNA Polymerase I (GO:0006356),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,DEK
human_GO_bp_2025.gmt,Regulation of Transcription by RNA Polymerase II (GO:0006357),31/677,0.9965340671637976,0.9999006927211501,0.6332995579213042,0.0021987863608103056,CRLF3;USF1;SAP18;ZNF426;CHCHD2;SOD2;DEK;HSBP1;ZNF792;PTMS;MAGEB4;MED29;TBL1X;ZXDB;RHOXF1;MAGEA10;ZNF641;RNF10;ZNF699;ZSCAN4;MAGEA4;LARP7;KLF5;ARF4;FRK;MAGEA11;GTF2IRD1;MAGEB16;IFNG;MAGEB3;ZNF410
human_GO_bp_2025.gmt,Regulation of Transcription by RNA Polymerase III (GO:0006359),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,DEK
human_GO_bp_2025.gmt,Regulation of Transcription of Nucleolar Large rRNA by RNA Polymerase I (GO:1901836),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,NOL11
human_GO_bp_2025.gmt,Regulation of Transforming Growth Factor Beta Production (GO:0071634),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,LGALS9
human_GO_bp_2025.gmt,Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),1/48,0.9677836761121112,0.9833364464384334,0.4245464247598719,0.01390249091393581,ZNF451
human_GO_bp_2025.gmt,Regulation of Translation (GO:0006417),9/124,0.4848878365185921,0.737352910867403,1.1128455330409728,0.8055195285015844,EIF4ENIF1;DHFR;SYNCRIP;EIF5B;CSDE1;RPL26;CNOT10;GZMB;DDX6
human_GO_bp_2025.gmt,Regulation of Translational Initiation (GO:0006446),5/44,0.18290957654452136,0.6588977933440335,1.8904634083198213,3.2114499818718323,KHDRBS1;EIF5B;EIF4EBP2;CSDE1;BOLL
human_GO_bp_2025.gmt,Regulation of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,XIAP
human_GO_bp_2025.gmt,Regulation of Transport (GO:0051049),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,WDR44
human_GO_bp_2025.gmt,Regulation of Trophoblast Cell Migration (GO:1901163),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,GJA1
human_GO_bp_2025.gmt,Regulation of Tumor Necrosis Factor Production (GO:0032680),7/37,0.011828906963963302,0.351165908645752,3.3578201151971645,14.899349637313279,LILRA5;FCGR2A;CCL3;IFNG;LGALS9;CD33;PLCG2
human_GO_bp_2025.gmt,Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),3/20,0.15507697018644415,0.6588977933440335,2.7131832797427653,5.056922440478083,CASP1;PTPN2;XIAP
human_GO_bp_2025.gmt,Regulation of Type B Pancreatic Cell Proliferation (GO:0061469),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,NUPR1
human_GO_bp_2025.gmt,Regulation of Type I Interferon Production (GO:0032479),3/21,0.17224536415803535,0.6588977933440335,2.5661191738362157,4.513380943073739,DTX4;XIAP;ATG12
human_GO_bp_2025.gmt,Regulation of Type I Interferon-Mediated Signaling Pathway (GO:0060338),2/14,0.2501660016445124,0.6725999495517755,2.70951871657754,3.754391976944623,PTPN2;SAMHD1
human_GO_bp_2025.gmt,Regulation of Type II Interferon Production (GO:0032649),1/25,0.8323820311775121,0.9038608205584064,0.8261058959336136,0.15156050329317153,LGALS9
human_GO_bp_2025.gmt,Regulation of Type II Interferon-Mediated Signaling Pathway (GO:0060334),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,PTPN2
human_GO_bp_2025.gmt,Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042509),2/12,0.19801100512773262,0.6611611074111686,3.2266361089890503,5.225319923868167,PTPN2;IFNG
human_GO_bp_2025.gmt,Regulation of Ubiquitin Protein Ligase Activity (GO:1904666),1/14,0.6318848753615329,0.7939066382747465,1.5018380173129373,0.6894158292825293,RPS7
human_GO_bp_2025.gmt,Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),3/24,0.22649764836657615,0.6725999495517755,2.2070091477853384,3.277454306187974,RPS7;UBE3A;L3MBTL3
human_GO_bp_2025.gmt,Regulation of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,SOD2
human_GO_bp_2025.gmt,Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),2/8,0.10041356630714114,0.6579351544822044,5.215549156725627,11.987720466033037,GJA1;SOD2
human_GO_bp_2025.gmt,Regulation of Vascular Endothelial Growth Factor Production (GO:0010574),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,CXCL17
human_GO_bp_2025.gmt,Regulation of Vasculature Development (GO:1901342),2/17,0.3286927389544668,0.7014344967109387,2.1840607210626186,2.430055605212287,BMPER;VASH2
human_GO_bp_2025.gmt,Regulation of Vasculogenesis (GO:2001212),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,CEACAM1
human_GO_bp_2025.gmt,Regulation of Vesicle-Mediated Transport (GO:0060627),2/34,0.689779779668203,0.8233668502738598,1.0388317564788152,0.38580434226599,WDR44;DNAJC13
human_GO_bp_2025.gmt,Regulation of Viral Entry Into Host Cell (GO:0046596),3/6,0.00553815119730964,0.29337233369532145,13.595927116827438,70.64572283223943,TRIM38;LGALS9;TRIM5
human_GO_bp_2025.gmt,Regulation of Viral Genome Replication (GO:0045069),6/31,0.017336465181042992,0.41345571935204245,3.475960826617594,14.094823654334695,PPIE;IFITM3;FAM111A;PPIA;IFNL3;IFIT1
human_GO_bp_2025.gmt,Regulation of Viral Life Cycle (GO:1903900),3/7,0.009199714563393703,0.351165908645752,10.572942717637252,49.57211759466882,PPIA;TRIM38;TRIM5
human_GO_bp_2025.gmt,Regulation of Viral Transcription (GO:0046782),2/7,0.07880391718882125,0.6275393707172644,6.164803111327175,15.663485958255082,IFITM3;LARP7
human_GO_bp_2025.gmt,Regulation of Vitamin D Biosynthetic Process (GO:0060556),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,IFNG
human_GO_bp_2025.gmt,Regulation of Wnt Signaling Pathway (GO:0030111),1/48,0.9677836761121112,0.9833364464384334,0.4245464247598719,0.01390249091393581,SNX3
human_GO_bp_2025.gmt,Regulation of calcineurin-NFAT Signaling Cascade (GO:0070884),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,PLCG2
human_GO_bp_2025.gmt,Regulation of mRNA Catabolic Process (GO:0061013),1/23,0.8065878304548986,0.8891519390841401,0.8998221273568126,0.1934100033170843,ZFP36L2
human_GO_bp_2025.gmt,Regulation of mRNA Processing (GO:0050684),2/22,0.45327120431916695,0.7267440362720797,1.6500586931003,1.3056331103288843,SRRM1;LARP7
human_GO_bp_2025.gmt,"Regulation of mRNA Splicing, via Spliceosome (GO:0048024)",4/60,0.600003722901639,0.781697700124157,1.0761195022955619,0.5497027388824951,SRRM1;LARP7;KHDRBS1;SAP18
human_GO_bp_2025.gmt,Regulation of mRNA Stability (GO:0043488),2/43,0.8062675157379131,0.8891519390841401,0.8123832227304941,0.17493834822596876,ZFP36L2;EIF4ENIF1
human_GO_bp_2025.gmt,Regulation of p38MAPK Cascade (GO:1900744),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,LGALS9
human_GO_bp_2025.gmt,Release of Cytochrome C From Mitochondria (GO:0001836),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,SOD2
human_GO_bp_2025.gmt,Release of Sequestered Calcium Ion Into Cytosol (GO:0051209),2/17,0.3286927389544668,0.7014344967109387,2.1840607210626186,2.430055605212287,PLCL1;PLCG2
human_GO_bp_2025.gmt,Removal of Superoxide Radicals (GO:0019430),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,SOD2
human_GO_bp_2025.gmt,Renal Filtration (GO:0097205),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,KIRREL1
human_GO_bp_2025.gmt,Renal System Development (GO:0072001),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,PYGO1
human_GO_bp_2025.gmt,Renal Water Homeostasis (GO:0003091),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,GNAS
human_GO_bp_2025.gmt,Replication Fork Processing (GO:0031297),5/31,0.05825862580327834,0.6109842574255044,2.8236691918679044,8.027304994635331,FAM111A;DDX11;SERPINA2;RAD51;SAMHD1
human_GO_bp_2025.gmt,Response to Alcohol (GO:0097305),3/8,0.013974969833861558,0.351165908645752,8.64922537269804,36.936408134068955,GNAS;ADH7;CCL3
human_GO_bp_2025.gmt,Response to Amino Acid (GO:0043200),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,IPO5
human_GO_bp_2025.gmt,Response to Amino Acid Starvation (GO:1990928),1/20,0.7602861881495797,0.8628609894459619,1.0387488711928412,0.2846798825555806,MIOS
human_GO_bp_2025.gmt,Response to Amyloid-Beta (GO:1904645),2/15,0.2764372417768016,0.6915159365043801,2.508417508417508,3.225251635727764,GJA1;FPR2
human_GO_bp_2025.gmt,Response to Axon Injury (GO:0048678),2/7,0.07880391718882125,0.6275393707172644,6.164803111327175,15.663485958255082,DHFR;PLCG2
human_GO_bp_2025.gmt,Response to Calcium Ion (GO:0051592),2/35,0.7051207165414939,0.8307869717971058,1.0076622236411525,0.352063337365256,ECT2;PLCG2
human_GO_bp_2025.gmt,Response to Catecholamine (GO:0071869),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,GNAS
human_GO_bp_2025.gmt,Response to Cholesterol (GO:0070723),2/6,0.05891700215298481,0.6109842574255044,7.5359477124183005,21.338982226404713,CES1;CCL3
human_GO_bp_2025.gmt,Response to Cytokine (GO:0034097),3/44,0.5920267368735206,0.781697700124157,1.139774532212451,0.5974737778883177,IFITM3;MX2;LGALS9
human_GO_bp_2025.gmt,Response to Endoplasmic Reticulum Stress (GO:0034976),4/78,0.7946636089666718,0.8834603934059425,0.8137818179196794,0.18703667303978472,UBXN4;SEL1L2;UBQLN1;FBXO27
human_GO_bp_2025.gmt,Response to Epidermal Growth Factor (GO:0070849),2/14,0.2501660016445124,0.6725999495517755,2.70951871657754,3.754391976944623,ZFP36L2;EEF1A1
human_GO_bp_2025.gmt,Response to Estrogen (GO:0043627),2/12,0.19801100512773262,0.6611611074111686,3.2266361089890503,5.225319923868167,KRT19;SERPINB9
human_GO_bp_2025.gmt,Response to Ethanol (GO:0045471),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,ADH7
human_GO_bp_2025.gmt,Response to Exogenous dsRNA (GO:0043330),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,IFIT1
human_GO_bp_2025.gmt,Response to Fibroblast Growth Factor (GO:0071774),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,ZFP36L2
human_GO_bp_2025.gmt,Response to Gamma Radiation (GO:0010332),2/13,0.22397239414982065,0.6725999495517755,2.9455940478958382,4.407293472994908,SERPINA2;RPL26
human_GO_bp_2025.gmt,Response to Glucagon (GO:0033762),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,GNAS
